TransactionID,IpAddress,PhoneNo,DeviceID
add1ea0e-71ad-4da9-bf43-13a2ebb67739,32.168.238.176,055-579-2883x742,3906823978470
d5a23466-dc00-4643-bce8-86b7ba85e988,198.214.162.40,126.781.6850x451,7654597561005
6412c82a-665b-464f-86e2-6218a350a032,57.46.211.91,(007)528-8895,1524926692541
1b7d909e-76bd-46fc-9ca3-a7d27ba79b7d,97.12.130.205,(708)394-2891,2838835487298
915cf8e3-cd8e-4cf8-be13-439d8e8a8e7e,34.169.25.27,645.175.4579x38694,6206823831709
7cccdb0b-674f-4e06-a783-7e0983cf3c47,102.200.210.88,001-397-174-5676x3471,5079408344526
48d7d71a-bcd9-4b38-bfa0-c3f94e879b32,221.89.182.194,212.179.6705,5588880118083
d1283ed5-2aae-4e6f-9af5-725dcc25fa35,113.113.153.194,001-799-987-5820x2346,3429011657354
912c0f17-616d-414a-80be-652580a3af1d,86.37.55.169,001-754-152-5083x608,8112191673372
3f2e24dc-cf4e-4a90-8eb5-b340b1eaaee0,205.33.112.210,+1-416-024-2635x029,1587791021911
daaffbf7-d4fe-49a8-9c26-84f8e00bf6b9,88.194.158.85,0536561858,6171378001935
38b41d2f-51a5-4087-8884-7fd37093b5d8,103.214.170.86,449-561-5203,2483595500765
362884d2-9422-4d30-b5d6-8f7c26224872,42.56.2.51,416.677.4986x88593,8327899540812
af7b9251-7515-4654-a368-d8a81dfa02ee,204.169.63.147,8141184248,0926457914824
168b8e15-a17f-4141-b1e2-c87be292b494,20.122.137.47,133.993.8012x7932,9417273753151
cf778afd-e95f-4e25-8669-1953fd24efb2,213.226.120.82,(706)597-1035x9456,8331970843356
2b280390-3282-4932-901d-7cfcd4df4439,20.75.184.114,001-945-2563,1579099636826
a8a4e093-a2d3-44cc-9dca-66d3d49a9892,220.81.131.1,+1-397-965-4182,9607207725517
29c20514-ea41-466e-bf62-0f7577c4dc9c,4.86.121.30,4907750805,2648942509152
7855cc45-0491-4ecf-961d-01d4c6a55aea,154.37.132.233,113-618-1819,2703889510107
90889c68-d5ef-4f28-8d3d-ed4b0a8ef7a2,34.160.143.65,842-523-1519,8320341594872
c7cfcb87-52cd-4fb4-9ac9-557da87625a7,81.13.21.170,001-321-498-5938x775,1938353998472
22da86b7-c45f-4348-a374-53365ae72a2b,8.150.167.23,976-143-9126x07278,1925335002922
2a2982f7-188f-4b34-b6d6-e0c647e1608b,35.211.129.163,+1-798-902-0612x380,7541095413114
2d325227-d5d9-48d4-bd3b-491f5a751379,44.157.192.55,411.083.2783x086,3766375803276
9cb9365c-7ddf-44f4-a628-344609f9bd7a,68.251.166.5,469-192-0998x62345,0736402855098
2bc0510c-6c34-4b74-b2f9-8fec4fab61a2,110.70.3.37,+1-969-806-0035,8448443146585
d3654dad-ec79-4dd9-8d47-f79ef232844a,211.67.246.130,(021)626-4629,0525976628665
164873a9-b122-414b-82d1-e5839cc0cb50,92.217.48.43,001-688-799-0391,7942107363876
6be3a7fd-6b47-4937-9644-fc7faa72d2e4,113.52.128.47,3926624279,5599816575884
3ff4a437-8f1c-49c2-bd24-7d54edecace9,152.50.186.192,256-246-9734x80099,5440811606353
1cfc0e7b-c50a-416e-abc7-27f07861a82b,179.139.233.227,001-005-651-1238x788,0537165538372
1a72622c-a7bf-44a6-98f4-776e9485ba5c,45.75.199.109,674.112.7872,9408774028465
367b0e18-8d47-4d63-a4d7-3fb1d7c40f9c,51.47.66.209,660.335.3033x8150,5643905446697
8cf2e29e-ccd8-4026-8495-dfb31ad3f2c8,96.215.53.116,128.350.7898x429,6824309068810
b9bc8a16-6064-48a5-9258-3a79d10844ce,135.162.73.116,+1-518-903-0187x312,8651363682631
c5a9cd6d-7c02-4091-b328-453e7bbbaf82,203.1.84.156,(673)519-2654x176,1332838890201
d23d6086-667b-4c50-9f08-394125b8bb04,125.29.15.223,924-157-4422x527,8951166613048
5d596683-090c-4eec-a3be-b43ca3a8e343,222.182.129.16,241.973.1721,4844882126432
61183f18-211f-4c87-94aa-186efcad4088,51.253.223.119,758-132-1068x62247,3245341907672
b0a68702-4da8-4cbc-9a18-da7b36edef1c,220.137.19.191,001-094-071-7144x717,4586051960268
d01465f9-fbd4-434e-af9c-a6a28aca15fc,94.252.24.79,6439377106,9207938454401
2fbb765c-ebc6-4d29-91ef-5d651a56ac88,134.75.96.92,259-250-1130x18397,9048537991112
13ec8477-cd68-456e-801b-39414023f004,168.141.211.83,956-395-1146,8401341434798
07d3ae0e-5f1a-4ee4-8855-d78e064f87f7,145.13.82.147,+1-557-157-1248x554,7331043196108
c809c9a8-b538-4b79-a5ec-7dddea36d457,73.147.3.71,001-640-944-9002,3800690442300
c43bfbe4-f661-4147-8944-46068fe77d82,49.39.81.234,596.999.8915x689,1486096462522
415bf2e3-8423-429f-a265-f2a071e40a60,164.15.107.157,309.780.3182x83205,1744377735732
a08ec554-822b-4f9f-837f-4d03bf787003,50.173.20.130,061-140-2929x59245,4053924551536
1c7976c9-4204-4b85-a698-c7172a84fbc0,196.211.191.59,(935)005-0436x5024,3312946401291
f1d2e210-53b6-404f-a914-aebbcf48c97f,172.162.185.174,(884)784-5935x1886,8461763867674
8943a00f-137e-4b5f-93d1-f0f004006046,61.108.182.236,776.797.4132,8024695150842
e3270e0d-3c15-401a-b75e-eede301e433e,141.249.72.189,+1-202-600-7950,8339066719363
c7f1bedc-e932-480e-ae2e-adfb71356c0e,150.208.175.34,001-707-848-0804x519,2813718018546
3fea5104-24f8-49a5-b635-917bf8d4429c,103.125.198.25,7828304477,8017793869095
3370b668-57f8-4a88-96ee-e00bccbb24c1,23.66.146.66,0212641971,7286356260709
c49ec94d-9075-43ef-b226-0f8f651ea656,198.204.110.16,+1-850-776-9113x912,9211036224203
c41a5a78-b608-4172-a451-4d50e70aa04c,170.240.76.223,(966)069-2742x887,4721730557283
10bfaef1-23f6-4037-b655-c8250814829e,210.45.175.197,(470)868-7760,3563935974019
2aec595b-3728-4555-b33b-85827b654de9,178.229.207.33,+1-298-409-1796x1247,0211168424186
ed8933e5-0224-41df-bc1c-5a3974465fc8,50.211.241.198,+1-498-731-8117x7506,3710075851360
6b9d2151-5616-455a-bc32-94f85e3ecf43,163.87.109.190,248.434.9059x8136,0426886098809
b4f8ef77-c2a9-4444-a231-477c9894f0f5,6.72.59.89,(795)337-5202x224,4607054048944
a2725f33-2af2-4757-9489-1d22583b3839,11.221.85.135,733.437.7232x418,2934512994596
3953de38-a0eb-427b-a2ac-46ec9c2c98d1,28.104.41.39,001-026-621-2542,4458127974526
a3176da2-ac3c-4106-b68b-96094cef878e,93.198.156.61,(027)732-5448x19010,6777786745256
e7221a83-ec9f-4df2-a469-51f02d547b48,61.220.190.13,922-525-3221x2207,9377875757511
6c1c7be9-37ad-4db0-bcc3-5a6301b580de,36.221.89.69,001-292-436-8166,9061015658879
52bddee7-aea1-42ec-a4b4-d3f87090384f,191.248.43.115,001-884-751-0523,9403472810863
7853eb98-ec28-461f-97b1-1817c1d9f980,177.140.253.165,480-746-5934,9929259546711
efb1d3be-1418-4720-ac2b-f60945c45514,157.30.172.121,597-067-8904x1611,4673236343304
3881345c-1f2f-4e1e-9435-c0febfe3de08,209.51.226.133,+1-356-147-8330x209,0922724427620
4be36fd9-61db-4fed-be0c-6cd9add0b4c9,68.175.255.71,001-160-531-5773x638,7262311402787
c0003f21-330a-4292-9704-e6afd6d14baa,52.122.204.117,(328)977-2244x41632,5081056384055
721b78bd-02fb-47d6-ad04-58180a2ee7eb,188.131.181.67,001-828-685-9935,3196665574401
54d71e43-8ec5-449f-8bb1-fa1a908fd81f,85.17.104.211,+1-708-812-7615x940,9015346615511
24feb2fa-0a79-4719-bc4a-615d4b987374,126.171.168.69,657-384-2937x599,5568043686794
d489ce46-7bee-4bea-9364-989449f6b86f,120.25.126.72,+1-590-332-2093,1054554627910
74522578-54bd-419d-b859-ad9d60653c9c,219.112.169.54,021-568-4648x74869,8168585188409
f7dc2cb5-b77d-4d1b-9008-5d23f44da768,53.178.212.197,(654)041-0130x2964,6017585857674
6ec69b06-3934-47ae-830d-9437c3890363,46.141.2.28,+1-278-583-2498x4851,0902534299627
4ac08995-4820-428b-9865-b5e2d98f6233,152.142.147.224,(270)526-5858,1362086831395
0883413e-05aa-47c5-9ed0-662a5072710f,195.132.225.42,480-404-7118,9178096453631
a595015b-6dfb-4ad2-96d6-188678dd89c6,159.182.88.199,+1-662-367-3725x3881,6901437916274
a9c7deaf-6831-4cb8-81b0-83151110e40d,136.184.2.71,(124)630-6470x43083,8452764962638
cfb1bd01-d06f-43d4-b663-8a19058724a5,201.223.52.150,691-861-7325,6979947649779
3eca9ff0-b12d-4d8a-b440-681e379f6e80,132.220.53.112,001-391-033-4632,5900791795781
15b4d98a-1093-4a42-a22f-ef254b329d9f,89.0.25.250,(312)633-5378,7093596800172
d46360db-bc18-4c8d-b1ed-0a7ad692b231,93.181.118.139,734.364.4132x9278,3326626903803
16fffe1b-7043-4ce9-ac49-35ec5b8b84e4,26.128.31.240,528-191-3941x290,7546130177798
c09a8173-799e-4b55-bac1-1ed8db8c18a4,177.180.133.68,001-005-006-6220x901,1169218105425
6190165d-56ce-4e75-ade1-a6a0105667cf,72.239.204.130,(170)285-2842,2998360923584
1e2760aa-26c5-47ff-a2e8-bda0229b7ca8,193.141.70.170,092-785-7017,0836328743349
2c9cf0af-c675-49b2-99a6-e3c59ce869ce,122.85.81.80,001-077-537-5173x184,1358222840496
05d81b19-4824-465d-878c-51ae7815595d,33.112.40.157,(757)289-4622x944,4658452357120
3cb4be93-4b9f-4b58-94b3-b6893f6721f3,78.145.98.83,+1-242-624-8353,7817850778551
84186de5-502d-4cb2-bd4f-1df6c2ebdbd4,77.32.33.210,146.339.6992,9620532383459
8e485f47-e84f-4f22-b730-f98df54351b1,161.242.10.145,(133)966-0757x2939,3945625668281
cfd89ce6-e7ff-445c-b6bf-127c340f78e7,9.234.184.225,(071)485-4722x643,6676217605365
8cc9d911-575b-41b0-96e9-298b11b8610d,111.107.48.90,659-871-3950x405,2362177500297
f466e44c-0697-403b-b436-99912b7acade,123.197.51.29,001-025-736-6925x80775,3030520738300
c46adc05-f393-4b70-a300-e8233f21a878,70.71.220.76,944.181.7449x5212,6870880062641
c1c1885c-ad32-42f4-8db8-77399e36eacb,151.88.21.11,8851783822,7224620831781
bf6e1ffd-131c-4228-b019-3f04956f4635,75.47.29.233,570-506-9792x6963,7942378937222
e6628f60-f110-4f48-817f-4bdc889b806a,140.22.98.239,001-563-346-4121x810,0351463682534
3d3fcc21-900f-4224-8756-c07c640a84f3,183.236.170.90,662.308.8579,1915269456970
9184bf79-f4e1-4640-870c-169046e262ad,123.163.3.252,858.170.5156x317,6956959323896
e7f8e0ac-f4b9-4526-973d-4d8d24cee595,82.216.131.225,478-166-4863x5986,5908348513804
484bbef7-2f34-4a92-ad19-796ead196ab8,138.106.9.128,(613)150-8014,9253408134385
e67f5728-4a1f-4721-b707-4fb6deb9cf32,4.111.122.159,070-422-6987,2755405476891
2af3f52d-a931-4b9c-88e7-61756e1144a8,206.79.146.220,001-123-737-9930,1772295609866
af38c580-482d-4969-8ced-a80718f71aff,75.184.13.216,430.017.1723,4547123156402
e79ce92d-3dd1-4718-b7a3-e2a1eda412c7,82.226.115.210,2838245432,4859786530030
fd2f0b08-9000-4af8-b280-9514e4f0d64f,151.110.199.251,+1-213-685-2647,4573872042150
8796e2c4-aab1-49a0-a352-a66744d8fc96,106.46.96.189,3970669761,5499965998893
d72ade4d-a18c-4a01-a55b-b4941d35051b,107.81.146.71,001-998-236-6938x140,7758688148936
904a6b94-739b-4c16-be50-0cbb5d161333,202.19.43.136,001-435-629-3100x3041,6037897269841
725c310f-fcda-4b27-99ed-b1cd51d2ae2b,18.116.56.125,(251)360-8399,4119476062130
2d57fd8e-96d1-444e-823c-896c7db24f66,47.240.45.24,+1-881-966-4529x338,5849874752706
572db40f-1615-455f-a302-7c89d302bb13,153.18.28.29,577.441.8901x5229,2730937816363
134033a9-e30e-40c3-95f7-3443077d0037,141.244.60.237,+1-786-721-7737x5544,5948777235354
87e4f7c3-942c-4de1-ac6b-ac6137d23797,177.88.218.88,+1-177-588-7940,7729711394273
e4d8c9ec-6a6c-4982-94ab-d3ecec70a677,207.220.170.66,001-541-292-2611x93659,3788783241020
b8cf18ae-d041-4758-8883-0c063f4990a9,113.201.167.240,001-770-760-9904x814,9284062233581
7b2f10e7-cb49-4f65-8a48-8e3024280e72,26.24.42.29,809-033-5395,7840377930672
81675b16-82b8-4f8a-8a87-6fbb094d1c43,28.51.245.135,857-938-9443x40648,6959405382017
aef4fad3-3af4-4f31-b9d6-0c2991bdeab2,155.127.246.110,331.066.4757x993,2596627557094
78cfaa6c-7e9d-4856-a041-9b5fe59ad124,75.69.152.81,+1-557-852-6086,2969566557485
ae0f124d-f1b3-4327-b0e0-d3c09a0f6b26,12.248.101.223,(999)038-1388,9983247269219
6097248c-60b6-4a7b-a299-d055ae99b2a8,144.161.199.167,2018575062,7291096164557
02bb9392-e42a-43ae-af6f-0196e7f8862d,215.120.191.64,850-473-8233x3986,9905615405391
1014a48d-3f58-4645-b985-1e23ff87d91b,5.33.4.99,(195)260-8310x486,3799079615657
453710e7-5135-4e99-960d-dbee8483f1f2,213.181.171.171,001-512-392-7359,2065204452077
926c98bb-04af-4413-a40b-a15297d51a2b,82.156.153.65,679.168.1065x33960,4258357008994
671bd8ce-630a-4a39-b76c-52822b746a27,156.85.147.187,952.730.3348x64715,0723160655003
c81a7214-1e4f-4b86-84cc-745fdb2881fe,214.227.186.0,291-876-2140,7768586005292
f286c664-b411-421b-aa3e-55cc63ad7bc2,85.240.148.89,(332)323-7179,2997008280440
ff822f72-50e7-4830-b9b8-88ef3321d0b4,10.207.65.228,(940)654-8858,4952387754783
35ebead9-4ece-494f-afb9-e922045340d2,86.52.21.14,876.114.9632x6704,0035652396353
04a9fe66-ffd5-40a8-a04b-a1c3a0caafe0,170.145.169.221,001-063-254-8794x5000,2382357498251
51fdf914-460e-46ae-9e4d-fbeb620741eb,114.232.158.249,148-186-9517x12677,7367354844088
fc46d46e-7971-4181-8362-020e34acadd9,186.122.138.218,+1-003-704-4433x24048,2101254345720
53354004-0aa0-4b0b-93ed-8463c404ea36,216.13.118.235,(194)141-3097x2018,9409802021129
5089b956-d142-45b8-abd9-293ed4a9d9fe,145.124.201.15,001-145-650-6574,3185159889648
851c95cc-f29c-4973-bd78-570b1e004648,64.156.175.249,(074)248-4467x161,6485504747753
b0e40a42-f674-4693-9a7f-6a7fa96252cc,152.129.69.42,(819)519-1523x75861,9394293505934
422ff107-969e-4c85-9f8e-131f8c994ef8,103.8.158.229,270-799-0468x880,1020860140155
d053f4c5-ab1c-417d-81b1-18e88d3ee16d,214.164.135.225,(826)357-9217x92055,7807030934718
69c97332-0d14-4e45-964d-d2eadccf61d0,122.46.175.89,(154)229-5388,6860352027969
cb8f666c-abe7-40b7-b55e-7abc97dc47e3,172.214.118.216,455.835.6780x550,7704579506551
ead8cf88-1e3b-49a9-beea-97ebb5264c1f,207.201.125.137,+1-615-342-8074x673,7259901491689
6ac28057-64e4-42ac-abfa-9cde9a96c694,42.112.66.90,+1-225-987-0886x5382,5893875502062
73ae4d13-4325-4fb4-a7b7-f6b1da1264da,71.222.168.11,255-961-0870,6174269384907
9cbfcbd5-bbf4-41cb-a885-8e15148a0db7,43.4.188.155,001-536-780-2782x856,3285034482482
2a4a99d3-5ad3-4aef-aac6-e0fa528f32d5,33.53.141.126,(218)523-3556x30862,5540384143352
6f7bac69-ff8c-41e0-bc57-852be6554777,2.14.25.28,304-061-5806x32866,6108329680052
812b72bc-84a3-43c9-9ba8-50d62086b6a6,100.39.171.126,001-989-895-3222x8857,8751852470188
db60b8eb-489b-44b1-95f1-ee5efe40e854,181.185.175.166,668-052-6418x11881,8033876188793
f7c5bcd3-1f06-4a85-8005-0e835ce260af,183.8.125.45,712-470-7044,6695063472363
8ef74320-9293-4987-8d6d-8d7d8b17a2fa,144.1.202.42,+1-071-185-4065x959,7736742058382
a5ef2cf7-cbf8-435d-b162-f87e121a8dff,191.32.198.177,025-000-6558,0342407388098
57b4974a-96ba-4eec-b13b-c9fb8efc50c0,67.112.136.54,+1-863-613-1182x024,7761647511749
41bd71f7-c7fe-4458-852b-6bd95c8a2402,13.67.6.52,001-536-927-5175x35485,6141133528067
f5343d30-766a-419e-bfbd-942826ec94b4,215.182.167.175,4307217988,0373696003209
e0232338-a21b-4c23-8c36-914b337896c7,98.124.72.68,001-280-099-3237x366,1492286601420
6906806b-2f70-46f9-9856-04956588d430,118.250.140.96,764.224.2043x1655,3551512102157
90b10835-87eb-44a8-95bd-e220206614c6,43.199.86.90,840-187-7423x1485,3111801733138
102c125a-2bca-4d87-8adc-cc04a6cb969f,52.134.160.123,001-392-177-5276x5095,9869227660653
9e2d900b-3173-497b-b84e-5898219a6f06,11.36.7.11,356.980.4737,8771075332262
89dbad42-ffc6-40af-968e-9d54c8aceddd,6.170.82.219,895-967-3088,1146362218422
adc2a5ac-5626-47e5-8e9b-b95926dfb78e,218.169.192.55,427-492-6250x62757,1974561308733
7dfa92d6-f66e-45a9-a62f-5920d02d0716,125.85.46.174,976.418.4680x647,5392973801498
f7a2b61a-70fc-4dfb-b1bf-81b39c5cd28f,50.162.115.74,800-698-5059x7940,2361817584889
37855ab4-0a04-4062-9be2-6443df53f433,136.227.112.176,+1-526-758-5475x877,7076028973105
d83bab21-e474-430e-b8c7-9d3b0275c436,191.230.145.142,001-333-772-8055x683,7344879476667
bbbf1f83-d61e-4abb-8aa7-60267eb7f2ea,137.142.44.7,581.216.8613,6044565992435
4c32ad5c-cc09-4ae6-845b-0cdab64ca4e3,59.226.7.51,001-686-135-7900x93801,0866542913699
1e3caa4e-e45f-4dc6-94f9-b6cd41bda36b,16.115.92.130,244.398.8589x084,0919074603411
e9bb57db-1080-44cb-8c28-7f01518caa1d,88.7.27.48,(483)729-4161x1809,5627588687950
62cdfbf9-2e53-45e9-8051-76f399a8a135,94.23.228.98,001-364-529-5130,7930896733463
8c470e4c-9e89-4692-8b30-668c8ae7f888,139.49.78.207,760.548.1703,6595071245059
c4df2796-51ea-4235-a7c8-1bc18a817710,74.244.12.149,001-610-167-6953,8210775744943
0525cd84-b536-443b-9e9d-61638b7cefb4,80.80.236.44,001-382-468-3800,0458867622565
0491c92a-e1b1-495f-8126-715afad4072b,137.6.187.208,001-819-355-1330,0833550013033
fbd5d469-0468-4308-8dcd-69ec86ac3977,96.70.204.198,017.652.7292,5003301496746
fa483fc1-2da6-4ebf-a454-6fdf50493d20,202.185.89.177,001-542-962-0542,4429522627437
6d7e4465-da79-436b-8c2e-cf8b5b553827,180.88.240.207,118.986.2786,6705191035810
14e09bd2-83f9-4c4f-8560-f5abcdee0244,38.221.159.106,(059)281-3133x4290,8293773326202
7b6c1878-242c-454f-b227-6ca1c72f6cf0,143.254.56.51,+1-663-438-4917x2697,2581393597399
920097c7-c065-4938-a7a0-11bd216ce636,111.191.68.214,126-108-0034x387,9928246526025
d02e4501-d593-48df-b61e-55622449708e,160.219.59.186,(515)988-4117,8862331866094
4678b792-3241-4c60-b3e1-2dd0b9ea574b,33.213.166.27,(531)589-1817x1437,6535779224649
1486665c-3193-4096-a173-5f97b437cb50,38.187.7.83,001-132-750-7463x5277,9734929904487
c11ae93b-02ae-4ec1-a5ca-99661d12ba8f,194.123.95.255,918.145.8323x4881,9498581373898
a3a544eb-8384-41c7-be9b-8ec6f374eb03,175.179.53.86,(191)816-2138,9124261126656
c0748349-50e4-4e3b-b3ed-7ab8dccda7a5,32.72.177.0,(344)034-4638x2257,3959031534868
e6ef5683-bf92-4a4c-a591-c325dbbd73e2,39.143.89.82,914-053-1701x42585,2533921074762
14de1e8a-6d5a-4b81-8e64-a06c98f15c69,74.175.118.139,(449)460-4429x68057,9647473015434
259555b6-fb1a-45d8-8e53-77a6871a8c41,39.10.35.70,001-195-508-3399x73962,2232412443173
fe403322-ab55-40f1-b231-c30af7628fe1,112.139.99.133,+1-912-679-5243x6517,7872557284738
1357097d-a1e5-419d-84d4-0870b539eccd,67.144.97.16,006.278.8154,4303286353845
ae6e6d5c-28b2-4fe9-baec-e83ad019e680,185.70.72.113,021.586.8296,9613265816129
1cb09621-ec24-4a00-9000-cc97e8391572,5.93.60.40,466-332-1895x49071,5602679487808
0a04b087-86e2-4ad1-9a9f-4fc40f01e1f7,195.76.152.64,975-966-4339x9323,6615214421389
cee5f922-c158-4f52-b995-df21dcc78560,99.234.197.16,+1-990-798-4879x34955,9743787529186
61498197-fe27-4017-bd10-3525993d71aa,3.124.215.128,+1-523-911-5982x136,9986696775813
5a2da586-12c7-43b9-b7d2-f924ffa0d5f5,189.62.80.155,001-535-419-7782x253,9887379544041
a10fff7c-392a-4fa2-a8ae-70869709d273,186.142.99.156,001-318-725-1679x0037,3912664112023
ed12b94f-9b51-400c-90a4-357362a386e3,50.205.182.82,(583)755-9257x46853,5127617750748
e6b774bd-a30b-484b-95be-12e6cbd70995,1.83.246.114,820.780.2622x029,5183142182391
32741640-82d9-4ca9-8dda-ebc11a4b6ece,46.203.19.191,(096)679-7462,8006220420959
b52365f0-3aab-4adb-9529-9469fa0681aa,202.220.206.206,001-781-493-4165x8483,7869465557228
0418782f-f68f-4bfd-8baa-20a04d39df52,92.202.178.180,382-123-8020x41376,0265172832982
a51e4243-809e-4ad9-8fe7-1fec67181214,108.57.246.160,926.139.5040x96615,9132507786889
1deaa511-ec4b-420d-bda0-7070f89c977a,186.120.6.40,929-346-6270x68772,5139925548325
f393c66b-bdd1-4ebb-8418-e6882cead056,186.151.133.169,(531)459-0974x20450,1454984415641
7a571b81-8421-42f5-8a21-95d4664dc550,55.137.70.203,001-439-482-2662x169,6935635581705
44994911-80d1-412f-8be7-611ae8c1c00b,14.255.175.216,+1-807-860-1602,2001885037328
f4b7fb0c-2408-4c42-84b8-0f537fe14291,97.157.72.106,835-980-5369,2873913692935
e78661da-cc04-4ed6-a771-2d3ce623d855,123.70.4.21,559.282.2847x6617,2246445521287
5961b34d-c831-4faa-b5e6-2bd8f29a3e3d,118.9.228.33,5296064532,6354062401028
e4857378-e82c-4565-bdad-a47e6c52f88c,90.241.189.191,(799)408-7282,3036857120807
de32e0f7-bd1a-4fcb-8a85-824e98669db5,213.230.69.188,+1-312-812-5803x0827,4346174855855
05b0c753-3ca1-44b7-a22f-d245ed5fe685,93.13.140.43,+1-305-181-5433,3315602587861
7f39cdb2-a731-4651-9c1e-4d7e324048ce,148.29.45.110,299.687.4695x532,1860477983701
7dae3bc6-a7d8-4729-ad06-2a0b3ee479e5,14.248.51.136,785-969-5851,4828143062625
2d3456a4-7649-4722-a2b3-2ee808d59369,79.93.0.52,(792)286-4303,8874283042927
ebf9a567-0693-4a3a-8d12-4f903e7c22b3,119.214.49.203,149-803-5472x39992,5315547072637
d378a7aa-8a7b-4910-94bf-7e5f6bfb6143,141.156.29.50,749.197.6207,5189516526906
c9633633-f0d2-4304-b2f7-83d3b4ac2438,164.11.133.44,001-378-132-8145x43064,8041619297545
f35dde87-91ea-435d-8f35-a9bf23feba31,82.247.192.155,007-679-6173x1233,9174328586451
6e502166-d4d7-4706-8753-9809090b1cfd,215.21.126.169,(028)189-4341,6714644618045
3d728351-9f53-4410-8a3e-57acf3ab3fba,59.90.116.168,148.135.4858x95266,8580793174030
8378e40f-3ccb-483a-a54f-ae21ecd30776,24.86.192.149,(189)517-3309,0097837597289
7009bbf7-a93a-4699-8b30-24f234915f60,48.174.156.90,556-855-5303,8488606103233
edb27cc6-b04e-4f6e-b7ad-31212ac7d3ea,60.149.52.89,935-270-4356x678,3157426755141
2b61341e-5a7e-44d0-9982-4ca082bfb11d,181.178.151.107,001-055-041-7810x132,2212326460972
a36cf45a-0829-4eee-87a2-a936927f7a92,131.178.211.120,319.913.5185x416,8955593227923
38b910ba-01a0-477d-9deb-538c61d72735,47.51.115.249,001-684-833-2975x4453,6338166160420
8c490534-c327-439d-b48a-964fdcacdc1c,130.74.217.163,(527)607-9141x2063,2168047360427
4d17232e-6341-4724-9027-61240845bc70,91.247.36.191,1519397398,4668538944162
db015174-7362-4324-af56-c0c2799a5f36,197.49.179.161,+1-107-065-8288x57636,6567937447170
fe45fee8-c9a4-494d-ae6c-f8ef0d110dc7,68.145.125.98,001-156-257-0201x0464,2880556211049
32dedd0e-ff0e-4e74-851b-d988de29dd66,203.68.200.65,001-311-852-1544x4118,3127464462674
7c4d88b7-328d-4d16-a389-bd3704ebef76,188.26.159.111,639.528.8434,6324350777183
fb788ed3-b8dd-4783-93d3-3d44638b4036,118.253.251.7,001-003-693-2168x5606,4662826732042
21127103-525a-4ab3-962a-307a3a245636,109.3.2.54,960-429-5557x701,5479202626165
d417789d-31f9-40df-9bbf-a3620c6af195,97.67.160.99,564.703.6884x3578,7939727643497
d14ca0a8-3bd3-4051-82c8-5a61b01b2821,55.16.179.144,(998)387-3312x785,6950067700289
ba135e8b-915d-426f-80fb-15251bed9fca,28.104.41.39,001-026-621-2542,4458127974526
811d0436-e7cd-47be-b721-61cece9f7259,140.157.12.238,(843)351-6359,0029303974661
1e09e549-7f75-4ab7-9c90-122bdd3096c1,79.192.80.97,048.293.4223,8180589291083
503511de-90a5-4d40-98cb-81467c264d46,133.47.237.71,087-532-6777,2628760857769
1a4bfbb0-998d-4ea5-80b4-fd59ce128520,55.59.184.211,001-133-010-8998x797,8538007843010
ca66653d-7a4f-4609-9c7e-72aeab1acf27,81.237.13.194,(453)505-6155x0658,4146811911637
4b80d0fb-eac6-4a09-a84f-e84c996d6089,166.142.61.192,8422529168,4610114976518
4af643fd-c76e-45de-8fdb-82aae6ffead9,206.210.225.181,+1-854-404-9651x44850,5421595962343
33b3f67f-b231-4fa6-8837-3f7c3b03cda1,27.177.112.154,927.306.4297x893,6012942905061
3c8ee8b0-345d-406d-8db0-622f7a1bdec8,163.62.38.153,+1-412-633-4829x138,0328660134117
a28f7872-be50-424f-8887-ecb58a887710,61.1.139.231,001-513-837-8902x388,1408130142394
f5cb9d94-1ede-4ff4-b78d-78b56a418c90,42.8.209.51,(805)176-4462,1170614936613
93b362f2-3e10-40ad-8197-ec48159bb394,221.157.112.111,685.418.2941,0538641008560
d3c8aee9-f965-4cb5-945b-db7763cad5d0,169.187.203.76,+1-118-514-3370x94658,4867226042375
ae5e08ca-705d-4d04-80ae-cd8654f22210,46.127.226.126,+1-334-426-7740x2399,3093747861851
17f24e30-903c-487e-882f-32da1aa7a23a,24.235.200.112,305-209-0423x507,7692938525505
86371454-cf19-4e1f-90c7-a69f6c59c5c9,222.93.63.190,001-069-882-1829,4723259460211
12864939-eecf-4203-8b9a-b8233badc3e8,207.71.204.167,001-772-789-0464x36200,8099986073194
e05142bc-8f25-4d84-bcf3-b4055bf2a6c1,53.232.171.66,968-085-2845x083,3225962425183
ac9accc0-0fbf-4231-82a2-805e810988cc,203.95.96.25,+1-630-841-5716x1791,9290048766815
9de580ce-4d73-40bf-a44d-811a59838d49,215.96.157.177,057.763.1611x6005,4932437718810
a7bc4ca0-dcd3-41a0-8b00-d351e14b5455,175.195.19.191,4735125346,9503892242496
295c9530-fb08-454a-bd5f-e6c00f270b5b,37.83.24.126,+1-079-042-5408,3435163157507
3c38d765-5be3-45e7-bab1-748d5dec33f9,90.163.213.15,(564)892-5727,0757211251270
adfbaf0d-4955-45c6-96e0-c00024e2219f,160.62.133.169,883.989.5052,9415085316234
d0d16db4-bd37-44b3-831e-d96a7f172df9,33.226.201.174,+1-100-994-1482x2960,7404673085988
b9ff667c-64a5-4b9b-a8de-6f0876a4f60c,84.81.241.223,+1-343-201-9371x46379,3734393128912
